timestamp,location,carbon_intensity_gco2_kwh,renewable_energy_pct,grid_demand_mw,electricity_price_per_kwh
2024-01-10 05:00:00,US-East,402,0.74,1549,0.09
2024-01-10 05:00:00,US-West,273,0.33,1017,0.094
2024-01-10 05:00:00,EU-Central,223,0.6,1661,0.14
2024-01-10 05:00:00,Asia-Pacific,546,0.76,1624,0.112
2024-01-10 06:00:00,US-East,420,0.24,1875,0.085
2024-01-10 06:00:00,US-West,262,0.32,1689,0.114
2024-01-10 06:00:00,EU-Central,242,0.41,1874,0.126
2024-01-10 06:00:00,Asia-Pacific,462,0.37,642,0.143
2024-01-10 07:00:00,US-East,390,0.49,1172,0.123
2024-01-10 07:00:00,US-West,289,0.62,812,0.12
2024-01-10 07:00:00,EU-Central,246,0.68,1377,0.092
2024-01-10 07:00:00,Asia-Pacific,490,0.35,953,0.13
2024-01-10 08:00:00,US-East,432,0.46,1236,0.089
2024-01-10 08:00:00,US-West,343,0.4,1482,0.112
2024-01-10 08:00:00,EU-Central,245,0.66,1497,0.119
2024-01-10 08:00:00,Asia-Pacific,472,0.59,667,0.139
2024-01-10 09:00:00,US-East,367,0.73,902,0.098
2024-01-10 09:00:00,US-West,330,0.25,654,0.142
2024-01-10 09:00:00,EU-Central,264,0.58,1691,0.121
2024-01-10 09:00:00,Asia-Pacific,548,0.55,575,0.119
2024-01-10 10:00:00,US-East,419,0.74,1605,0.113
2024-01-10 10:00:00,US-West,349,0.29,1303,0.096
2024-01-10 10:00:00,EU-Central,298,0.55,1095,0.089
2024-01-10 10:00:00,Asia-Pacific,514,0.51,1312,0.105
2024-01-10 11:00:00,US-East,351,0.6,1757,0.128
2024-01-10 11:00:00,US-West,346,0.51,1413,0.091
2024-01-10 11:00:00,EU-Central,272,0.77,1850,0.141
2024-01-10 11:00:00,Asia-Pacific,468,0.64,1490,0.146
2024-01-10 12:00:00,US-East,355,0.33,1498,0.096
2024-01-10 12:00:00,US-West,283,0.42,587,0.127
2024-01-10 12:00:00,EU-Central,266,0.74,1239,0.107
2024-01-10 12:00:00,Asia-Pacific,508,0.73,581,0.149
2024-01-10 13:00:00,US-East,391,0.26,1567,0.124
2024-01-10 13:00:00,US-West,285,0.7,1039,0.121
2024-01-10 13:00:00,EU-Central,272,0.3,1838,0.106
2024-01-10 13:00:00,Asia-Pacific,525,0.59,659,0.116
2024-01-10 14:00:00,US-East,398,0.78,956,0.116
2024-01-10 14:00:00,US-West,295,0.69,1206,0.114
2024-01-10 14:00:00,EU-Central,261,0.73,513,0.115
2024-01-10 14:00:00,Asia-Pacific,467,0.46,971,0.085
2024-01-10 15:00:00,US-East,432,0.37,807,0.093
2024-01-10 15:00:00,US-West,296,0.56,742,0.126
2024-01-10 15:00:00,EU-Central,253,0.69,1975,0.088
2024-01-10 15:00:00,Asia-Pacific,536,0.49,931,0.121
2024-01-10 16:00:00,US-East,432,0.7,545,0.097
2024-01-10 16:00:00,US-West,266,0.54,829,0.089
2024-01-10 16:00:00,EU-Central,265,0.22,1672,0.09
2024-01-10 16:00:00,Asia-Pacific,471,0.35,868,0.116
2024-01-10 17:00:00,US-East,401,0.56,1654,0.125
2024-01-10 17:00:00,US-West,342,0.64,1080,0.146
2024-01-10 17:00:00,EU-Central,227,0.47,1465,0.141
2024-01-10 17:00:00,Asia-Pacific,471,0.33,1341,0.122
2024-01-10 18:00:00,US-East,424,0.69,872,0.124
2024-01-10 18:00:00,US-West,315,0.36,1983,0.128
2024-01-10 18:00:00,EU-Central,258,0.56,640,0.096
2024-01-10 18:00:00,Asia-Pacific,499,0.28,533,0.094
2024-01-10 19:00:00,US-East,414,0.61,806,0.122
2024-01-10 19:00:00,US-West,272,0.49,1759,0.122
2024-01-10 19:00:00,EU-Central,300,0.52,740,0.087
2024-01-10 19:00:00,Asia-Pacific,534,0.28,1735,0.118
2024-01-10 20:00:00,US-East,350,0.74,1889,0.125
2024-01-10 20:00:00,US-West,316,0.45,588,0.129
2024-01-10 20:00:00,EU-Central,254,0.34,1487,0.135
2024-01-10 20:00:00,Asia-Pacific,498,0.41,1926,0.12
2024-01-10 21:00:00,US-East,404,0.28,1477,0.134
2024-01-10 21:00:00,US-West,260,0.37,1613,0.109
2024-01-10 21:00:00,EU-Central,224,0.2,514,0.12
2024-01-10 21:00:00,Asia-Pacific,465,0.51,1268,0.126
2024-01-10 22:00:00,US-East,438,0.68,1337,0.105
2024-01-10 22:00:00,US-West,269,0.46,1698,0.098
2024-01-10 22:00:00,EU-Central,268,0.45,1248,0.123
2024-01-10 22:00:00,Asia-Pacific,537,0.44,917,0.109
2024-01-10 23:00:00,US-East,450,0.53,866,0.106
2024-01-10 23:00:00,US-West,321,0.49,1128,0.12
2024-01-10 23:00:00,EU-Central,299,0.62,782,0.14
2024-01-10 23:00:00,Asia-Pacific,534,0.27,970,0.111
2024-01-11 00:00:00,US-East,439,0.77,705,0.095
2024-01-11 00:00:00,US-West,301,0.67,1627,0.123
2024-01-11 00:00:00,EU-Central,287,0.62,829,0.107
2024-01-11 00:00:00,Asia-Pacific,531,0.2,686,0.138
2024-01-11 01:00:00,US-East,410,0.76,1391,0.086
2024-01-11 01:00:00,US-West,283,0.33,663,0.123
2024-01-11 01:00:00,EU-Central,292,0.43,1320,0.123
2024-01-11 01:00:00,Asia-Pacific,516,0.37,1723,0.084
2024-01-11 02:00:00,US-East,449,0.69,1811,0.115
2024-01-11 02:00:00,US-West,251,0.32,1845,0.145
2024-01-11 02:00:00,EU-Central,266,0.37,568,0.135
2024-01-11 02:00:00,Asia-Pacific,515,0.51,974,0.123
2024-01-11 03:00:00,US-East,436,0.22,989,0.126
2024-01-11 03:00:00,US-West,270,0.25,1065,0.135
2024-01-11 03:00:00,EU-Central,245,0.6,1330,0.121
2024-01-11 03:00:00,Asia-Pacific,516,0.21,1941,0.085
2024-01-11 04:00:00,US-East,361,0.53,1987,0.138
2024-01-11 04:00:00,US-West,324,0.41,1066,0.096
2024-01-11 04:00:00,EU-Central,224,0.47,1327,0.12
2024-01-11 04:00:00,Asia-Pacific,483,0.31,1536,0.087
2024-01-11 05:00:00,US-East,359,0.5,1196,0.146
2024-01-11 05:00:00,US-West,315,0.77,1601,0.137
2024-01-11 05:00:00,EU-Central,273,0.35,1406,0.148
2024-01-11 05:00:00,Asia-Pacific,522,0.49,998,0.133
2024-01-11 06:00:00,US-East,449,0.48,1443,0.143
2024-01-11 06:00:00,US-West,253,0.49,1028,0.085
2024-01-11 06:00:00,EU-Central,281,0.67,951,0.127
2024-01-11 06:00:00,Asia-Pacific,479,0.68,1344,0.147
2024-01-11 07:00:00,US-East,416,0.52,1935,0.138
2024-01-11 07:00:00,US-West,281,0.37,1317,0.127
2024-01-11 07:00:00,EU-Central,243,0.25,865,0.113
2024-01-11 07:00:00,Asia-Pacific,495,0.33,1674,0.099
2024-01-11 08:00:00,US-East,445,0.61,889,0.115
2024-01-11 08:00:00,US-West,275,0.34,995,0.141
2024-01-11 08:00:00,EU-Central,226,0.34,1011,0.139
2024-01-11 08:00:00,Asia-Pacific,495,0.29,718,0.088
2024-01-11 09:00:00,US-East,360,0.61,1858,0.114
2024-01-11 09:00:00,US-West,250,0.66,1608,0.147
2024-01-11 09:00:00,EU-Central,261,0.42,1145,0.114
2024-01-11 09:00:00,Asia-Pacific,523,0.72,1505,0.093
2024-01-11 10:00:00,US-East,447,0.75,1073,0.108
2024-01-11 10:00:00,US-West,346,0.55,610,0.117
2024-01-11 10:00:00,EU-Central,254,0.49,1607,0.082
2024-01-11 10:00:00,Asia-Pacific,494,0.44,1905,0.134
2024-01-11 11:00:00,US-East,408,0.79,1930,0.116
2024-01-11 11:00:00,US-West,290,0.61,524,0.127
2024-01-11 11:00:00,EU-Central,248,0.55,1166,0.105
2024-01-11 11:00:00,Asia-Pacific,483,0.31,1038,0.097
2024-01-11 12:00:00,US-East,410,0.78,1202,0.106
2024-01-11 12:00:00,US-West,313,0.45,1358,0.129
2024-01-11 12:00:00,EU-Central,247,0.42,1320,0.1
2024-01-11 12:00:00,Asia-Pacific,473,0.54,1679,0.128
2024-01-11 13:00:00,US-East,362,0.63,982,0.119
2024-01-11 13:00:00,US-West,298,0.32,806,0.113
2024-01-11 13:00:00,EU-Central,201,0.31,1523,0.089
2024-01-11 13:00:00,Asia-Pacific,530,0.51,1975,0.102
2024-01-11 14:00:00,US-East,412,0.38,1651,0.14
2024-01-11 14:00:00,US-West,256,0.44,1914,0.091
2024-01-11 14:00:00,EU-Central,227,0.69,1475,0.139
2024-01-11 14:00:00,Asia-Pacific,462,0.47,1185,0.098
2024-01-11 15:00:00,US-East,396,0.54,1027,0.104
2024-01-11 15:00:00,US-West,302,0.27,1891,0.147
2024-01-11 15:00:00,EU-Central,225,0.55,1830,0.125
2024-01-11 15:00:00,Asia-Pacific,472,0.79,1082,0.105
2024-01-11 16:00:00,US-East,436,0.51,1415,0.142
2024-01-11 16:00:00,US-West,298,0.57,1449,0.124
2024-01-11 16:00:00,EU-Central,218,0.72,1811,0.137
2024-01-11 16:00:00,Asia-Pacific,493,0.45,1754,0.12
2024-01-11 17:00:00,US-East,359,0.25,1203,0.096
2024-01-11 17:00:00,US-West,290,0.59,1954,0.099
2024-01-11 17:00:00,EU-Central,282,0.44,1411,0.135
2024-01-11 17:00:00,Asia-Pacific,496,0.65,1566,0.148
2024-01-11 18:00:00,US-East,402,0.3,547,0.089
2024-01-11 18:00:00,US-West,280,0.6,1935,0.132
2024-01-11 18:00:00,EU-Central,226,0.3,710,0.087
2024-01-11 18:00:00,Asia-Pacific,510,0.53,553,0.134
2024-01-11 19:00:00,US-East,417,0.66,670,0.087
2024-01-11 19:00:00,US-West,329,0.29,1841,0.145
2024-01-11 19:00:00,EU-Central,249,0.39,1006,0.132
2024-01-11 19:00:00,Asia-Pacific,506,0.58,768,0.117
2024-01-11 20:00:00,US-East,371,0.22,1858,0.105
2024-01-11 20:00:00,US-West,291,0.72,1456,0.148
2024-01-11 20:00:00,EU-Central,269,0.76,1623,0.111
2024-01-11 20:00:00,Asia-Pacific,539,0.52,1710,0.122
2024-01-11 21:00:00,US-East,430,0.65,1655,0.11
2024-01-11 21:00:00,US-West,331,0.58,1134,0.144
2024-01-11 21:00:00,EU-Central,261,0.52,683,0.111
2024-01-11 21:00:00,Asia-Pacific,496,0.45,818,0.101
2024-01-11 22:00:00,US-East,350,0.51,779,0.104
2024-01-11 22:00:00,US-West,310,0.52,1908,0.145
2024-01-11 22:00:00,EU-Central,296,0.49,518,0.134
2024-01-11 22:00:00,Asia-Pacific,487,0.56,514,0.118
2024-01-11 23:00:00,US-East,374,0.45,1648,0.111
2024-01-11 23:00:00,US-West,281,0.3,1822,0.107
2024-01-11 23:00:00,EU-Central,248,0.33,662,0.11
2024-01-11 23:00:00,Asia-Pacific,480,0.51,1755,0.137
2024-01-12 00:00:00,US-East,437,0.36,1828,0.132
2024-01-12 00:00:00,US-West,284,0.45,640,0.093
2024-01-12 00:00:00,EU-Central,237,0.27,1432,0.123
2024-01-12 00:00:00,Asia-Pacific,484,0.62,1507,0.093
2024-01-12 01:00:00,US-East,352,0.29,1595,0.082
2024-01-12 01:00:00,US-West,263,0.37,756,0.13
2024-01-12 01:00:00,EU-Central,293,0.2,684,0.091
2024-01-12 01:00:00,Asia-Pacific,513,0.33,1360,0.102
2024-01-12 02:00:00,US-East,413,0.8,1449,0.129
2024-01-12 02:00:00,US-West,254,0.4,799,0.084
2024-01-12 02:00:00,EU-Central,299,0.44,1612,0.113
2024-01-12 02:00:00,Asia-Pacific,474,0.74,1012,0.137
2024-01-12 03:00:00,US-East,351,0.27,1963,0.097
2024-01-12 03:00:00,US-West,348,0.78,1006,0.132
2024-01-12 03:00:00,EU-Central,204,0.32,692,0.116
2024-01-12 03:00:00,Asia-Pacific,476,0.48,1895,0.147
2024-01-12 04:00:00,US-East,391,0.3,1991,0.083
2024-01-12 04:00:00,US-West,320,0.51,1018,0.114
2024-01-12 04:00:00,EU-Central,238,0.32,606,0.14
2024-01-12 04:00:00,Asia-Pacific,477,0.78,983,0.124
2024-01-12 05:00:00,US-East,391,0.21,1065,0.121
2024-01-12 05:00:00,US-West,300,0.67,518,0.148
2024-01-12 05:00:00,EU-Central,274,0.67,1473,0.128
2024-01-12 05:00:00,Asia-Pacific,469,0.42,683,0.097
2024-01-12 06:00:00,US-East,413,0.25,1766,0.104
2024-01-12 06:00:00,US-West,347,0.58,622,0.105
2024-01-12 06:00:00,EU-Central,219,0.62,719,0.089
2024-01-12 06:00:00,Asia-Pacific,479,0.39,1643,0.135
2024-01-12 07:00:00,US-East,446,0.41,1398,0.131
2024-01-12 07:00:00,US-West,252,0.61,1233,0.131
2024-01-12 07:00:00,EU-Central,232,0.74,1493,0.129
2024-01-12 07:00:00,Asia-Pacific,521,0.38,1927,0.114
2024-01-12 08:00:00,US-East,422,0.31,1212,0.103
2024-01-12 08:00:00,US-West,309,0.37,1726,0.144
2024-01-12 08:00:00,EU-Central,270,0.3,1587,0.091
2024-01-12 08:00:00,Asia-Pacific,487,0.69,1609,0.106
2024-01-12 09:00:00,US-East,350,0.67,1536,0.107
2024-01-12 09:00:00,US-West,273,0.73,1769,0.14
2024-01-12 09:00:00,EU-Central,299,0.57,1156,0.13
2024-01-12 09:00:00,Asia-Pacific,534,0.78,1293,0.093
2024-01-12 10:00:00,US-East,437,0.5,1629,0.091
2024-01-12 10:00:00,US-West,286,0.39,1812,0.103
2024-01-12 10:00:00,EU-Central,212,0.51,636,0.083
2024-01-12 10:00:00,Asia-Pacific,466,0.31,564,0.094
2024-01-12 11:00:00,US-East,412,0.31,565,0.12
2024-01-12 11:00:00,US-West,299,0.59,1576,0.124
2024-01-12 11:00:00,EU-Central,275,0.35,1250,0.095
2024-01-12 11:00:00,Asia-Pacific,541,0.24,927,0.126
2024-01-12 12:00:00,US-East,360,0.48,1808,0.084
2024-01-12 12:00:00,US-West,321,0.65,1351,0.138
2024-01-12 12:00:00,EU-Central,290,0.23,1763,0.099
2024-01-12 12:00:00,Asia-Pacific,455,0.64,1122,0.085
2024-01-12 13:00:00,US-East,377,0.78,698,0.087
2024-01-12 13:00:00,US-West,279,0.52,888,0.094
2024-01-12 13:00:00,EU-Central,284,0.35,1780,0.146
2024-01-12 13:00:00,Asia-Pacific,521,0.65,1350,0.132
2024-01-12 14:00:00,US-East,448,0.58,1233,0.127
2024-01-12 14:00:00,US-West,339,0.6,713,0.092
2024-01-12 14:00:00,EU-Central,223,0.53,1533,0.104
2024-01-12 14:00:00,Asia-Pacific,470,0.52,1728,0.111
2024-01-12 15:00:00,US-East,395,0.74,1626,0.149
2024-01-12 15:00:00,US-West,291,0.71,1344,0.133
2024-01-12 15:00:00,EU-Central,255,0.7,1162,0.123
2024-01-12 15:00:00,Asia-Pacific,522,0.53,1268,0.134
2024-01-12 16:00:00,US-East,445,0.35,1426,0.111
2024-01-12 16:00:00,US-West,300,0.2,570,0.149
2024-01-12 16:00:00,EU-Central,276,0.21,776,0.15
2024-01-12 16:00:00,Asia-Pacific,488,0.2,954,0.095
2024-01-12 17:00:00,US-East,390,0.21,1912,0.138
2024-01-12 17:00:00,US-West,320,0.51,1668,0.145
2024-01-12 17:00:00,EU-Central,219,0.26,1442,0.105
2024-01-12 17:00:00,Asia-Pacific,467,0.36,1692,0.097
2024-01-12 18:00:00,US-East,382,0.69,688,0.12
2024-01-12 18:00:00,US-West,322,0.75,658,0.131
2024-01-12 18:00:00,EU-Central,261,0.3,1912,0.129
2024-01-12 18:00:00,Asia-Pacific,462,0.56,1115,0.083
2024-01-12 19:00:00,US-East,423,0.43,614,0.145
2024-01-12 19:00:00,US-West,292,0.41,1389,0.109
2024-01-12 19:00:00,EU-Central,215,0.72,964,0.132
2024-01-12 19:00:00,Asia-Pacific,527,0.76,1798,0.134
2024-01-12 20:00:00,US-East,398,0.23,1573,0.083
2024-01-12 20:00:00,US-West,319,0.54,1169,0.115
2024-01-12 20:00:00,EU-Central,228,0.29,1879,0.131
2024-01-12 20:00:00,Asia-Pacific,500,0.78,1718,0.12
2024-01-12 21:00:00,US-East,361,0.33,1093,0.135
2024-01-12 21:00:00,US-West,268,0.28,669,0.113
2024-01-12 21:00:00,EU-Central,295,0.23,1317,0.098
2024-01-12 21:00:00,Asia-Pacific,501,0.5,1929,0.089
2024-01-12 22:00:00,US-East,367,0.49,905,0.114
2024-01-12 22:00:00,US-West,333,0.54,1649,0.123
2024-01-12 22:00:00,EU-Central,294,0.51,996,0.085
2024-01-12 22:00:00,Asia-Pacific,549,0.46,1902,0.145
2024-01-12 23:00:00,US-East,361,0.27,1347,0.11
2024-01-12 23:00:00,US-West,294,0.31,1205,0.122
2024-01-12 23:00:00,EU-Central,203,0.66,846,0.149
2024-01-12 23:00:00,Asia-Pacific,528,0.69,1405,0.124
2024-01-13 00:00:00,US-East,406,0.23,978,0.094
2024-01-13 00:00:00,US-West,297,0.29,1991,0.14
2024-01-13 00:00:00,EU-Central,214,0.64,997,0.146
2024-01-13 00:00:00,Asia-Pacific,468,0.72,1089,0.081
2024-01-13 01:00:00,US-East,438,0.68,1124,0.112
2024-01-13 01:00:00,US-West,252,0.4,1601,0.095
2024-01-13 01:00:00,EU-Central,269,0.51,1029,0.118
2024-01-13 01:00:00,Asia-Pacific,529,0.64,789,0.129
2024-01-13 02:00:00,US-East,435,0.21,1693,0.143
2024-01-13 02:00:00,US-West,317,0.23,848,0.084
2024-01-13 02:00:00,EU-Central,225,0.67,1765,0.099
2024-01-13 02:00:00,Asia-Pacific,509,0.59,517,0.085
2024-01-13 03:00:00,US-East,434,0.36,1851,0.105
2024-01-13 03:00:00,US-West,263,0.21,1829,0.107
2024-01-13 03:00:00,EU-Central,248,0.51,1953,0.087
2024-01-13 03:00:00,Asia-Pacific,490,0.49,1722,0.117
2024-01-13 04:00:00,US-East,373,0.32,1437,0.119
2024-01-13 04:00:00,US-West,341,0.21,1006,0.145
2024-01-13 04:00:00,EU-Central,239,0.4,1305,0.132
2024-01-13 04:00:00,Asia-Pacific,452,0.41,1220,0.105
2024-01-13 05:00:00,US-East,388,0.34,1526,0.099
2024-01-13 05:00:00,US-West,257,0.58,1292,0.142
2024-01-13 05:00:00,EU-Central,203,0.77,1073,0.096
2024-01-13 05:00:00,Asia-Pacific,493,0.74,1845,0.09
2024-01-13 06:00:00,US-East,443,0.43,1888,0.123
2024-01-13 06:00:00,US-West,330,0.61,1354,0.097
2024-01-13 06:00:00,EU-Central,219,0.46,1139,0.144
2024-01-13 06:00:00,Asia-Pacific,492,0.47,769,0.094
2024-01-13 07:00:00,US-East,367,0.55,1900,0.136
2024-01-13 07:00:00,US-West,267,0.39,1944,0.143
2024-01-13 07:00:00,EU-Central,217,0.46,797,0.126
2024-01-13 07:00:00,Asia-Pacific,522,0.75,1150,0.085
2024-01-13 08:00:00,US-East,418,0.77,742,0.093
2024-01-13 08:00:00,US-West,268,0.64,1152,0.142
2024-01-13 08:00:00,EU-Central,252,0.78,1121,0.111
2024-01-13 08:00:00,Asia-Pacific,531,0.76,1060,0.091
2024-01-13 09:00:00,US-East,374,0.26,878,0.082
2024-01-13 09:00:00,US-West,328,0.57,1740,0.12
2024-01-13 09:00:00,EU-Central,229,0.56,972,0.128
2024-01-13 09:00:00,Asia-Pacific,495,0.25,1476,0.089
2024-01-13 10:00:00,US-East,427,0.48,1830,0.106
2024-01-13 10:00:00,US-West,299,0.49,781,0.091
2024-01-13 10:00:00,EU-Central,228,0.22,530,0.145
2024-01-13 10:00:00,Asia-Pacific,502,0.33,1874,0.149
2024-01-13 11:00:00,US-East,446,0.32,862,0.145
2024-01-13 11:00:00,US-West,306,0.72,1503,0.128
2024-01-13 11:00:00,EU-Central,258,0.73,1375,0.108
2024-01-13 11:00:00,Asia-Pacific,455,0.56,1279,0.13
2024-01-13 12:00:00,US-East,400,0.57,1671,0.122
2024-01-13 12:00:00,US-West,317,0.58,1942,0.135
2024-01-13 12:00:00,EU-Central,266,0.27,1435,0.138
2024-01-13 12:00:00,Asia-Pacific,455,0.73,1003,0.116
2024-01-13 13:00:00,US-East,400,0.79,580,0.119
2024-01-13 13:00:00,US-West,316,0.66,600,0.093
2024-01-13 13:00:00,EU-Central,256,0.44,1123,0.134
2024-01-13 13:00:00,Asia-Pacific,486,0.48,1365,0.101
2024-01-13 14:00:00,US-East,356,0.61,791,0.112
2024-01-13 14:00:00,US-West,332,0.47,1979,0.115
2024-01-13 14:00:00,EU-Central,223,0.67,1925,0.118
2024-01-13 14:00:00,Asia-Pacific,500,0.45,1423,0.082
2024-01-13 15:00:00,US-East,408,0.55,1959,0.143
2024-01-13 15:00:00,US-West,308,0.25,1163,0.128
2024-01-13 15:00:00,EU-Central,291,0.68,1971,0.131
2024-01-13 15:00:00,Asia-Pacific,461,0.27,1420,0.124
2024-01-13 16:00:00,US-East,360,0.51,1286,0.131
2024-01-13 16:00:00,US-West,315,0.57,827,0.107
2024-01-13 16:00:00,EU-Central,248,0.23,849,0.144
2024-01-13 16:00:00,Asia-Pacific,522,0.72,807,0.091
2024-01-13 17:00:00,US-East,368,0.31,1958,0.084
2024-01-13 17:00:00,US-West,289,0.39,1413,0.1
2024-01-13 17:00:00,EU-Central,223,0.27,769,0.147
2024-01-13 17:00:00,Asia-Pacific,450,0.57,1018,0.081
2024-01-13 18:00:00,US-East,413,0.71,1613,0.137
2024-01-13 18:00:00,US-West,327,0.73,987,0.095
2024-01-13 18:00:00,EU-Central,284,0.49,1339,0.111
2024-01-13 18:00:00,Asia-Pacific,526,0.56,1001,0.142
2024-01-13 19:00:00,US-East,385,0.57,1641,0.137
2024-01-13 19:00:00,US-West,276,0.23,803,0.084
2024-01-13 19:00:00,EU-Central,244,0.22,566,0.127
2024-01-13 19:00:00,Asia-Pacific,527,0.38,679,0.083
2024-01-13 20:00:00,US-East,403,0.8,830,0.127
2024-01-13 20:00:00,US-West,328,0.6,1933,0.122
2024-01-13 20:00:00,EU-Central,300,0.54,1432,0.132
2024-01-13 20:00:00,Asia-Pacific,496,0.76,690,0.134
2024-01-13 21:00:00,US-East,391,0.42,1276,0.137
2024-01-13 21:00:00,US-West,347,0.46,1627,0.085
2024-01-13 21:00:00,EU-Central,260,0.28,1922,0.14
2024-01-13 21:00:00,Asia-Pacific,492,0.52,1574,0.095
2024-01-13 22:00:00,US-East,376,0.57,723,0.12
2024-01-13 22:00:00,US-West,330,0.52,679,0.114
2024-01-13 22:00:00,EU-Central,288,0.56,1947,0.1
2024-01-13 22:00:00,Asia-Pacific,527,0.71,1031,0.117
2024-01-13 23:00:00,US-East,429,0.41,765,0.123
2024-01-13 23:00:00,US-West,313,0.51,1794,0.115
2024-01-13 23:00:00,EU-Central,223,0.73,976,0.13
2024-01-13 23:00:00,Asia-Pacific,474,0.2,549,0.113
2024-01-14 00:00:00,US-East,365,0.64,924,0.136
2024-01-14 00:00:00,US-West,303,0.45,1183,0.104
2024-01-14 00:00:00,EU-Central,281,0.33,1811,0.094
2024-01-14 00:00:00,Asia-Pacific,486,0.35,638,0.102
2024-01-14 01:00:00,US-East,414,0.53,512,0.088
2024-01-14 01:00:00,US-West,292,0.4,1983,0.12
2024-01-14 01:00:00,EU-Central,203,0.7,897,0.103
2024-01-14 01:00:00,Asia-Pacific,493,0.75,1481,0.144
2024-01-14 02:00:00,US-East,354,0.59,1486,0.091
2024-01-14 02:00:00,US-West,308,0.74,1599,0.143
2024-01-14 02:00:00,EU-Central,259,0.67,1347,0.145
2024-01-14 02:00:00,Asia-Pacific,457,0.7,1113,0.12
2024-01-14 03:00:00,US-East,436,0.39,1597,0.081
2024-01-14 03:00:00,US-West,323,0.61,1224,0.085
2024-01-14 03:00:00,EU-Central,219,0.37,563,0.104
2024-01-14 03:00:00,Asia-Pacific,498,0.58,839,0.12
2024-01-14 04:00:00,US-East,399,0.31,739,0.141
2024-01-14 04:00:00,US-West,346,0.38,1144,0.13
2024-01-14 04:00:00,EU-Central,234,0.45,1517,0.141
2024-01-14 04:00:00,Asia-Pacific,497,0.47,1119,0.095
2024-01-14 05:00:00,US-East,388,0.31,1266,0.135
2024-01-14 05:00:00,US-West,349,0.32,689,0.111
2024-01-14 05:00:00,EU-Central,203,0.68,1524,0.091
2024-01-14 05:00:00,Asia-Pacific,493,0.75,2000,0.141
2024-01-14 06:00:00,US-East,389,0.67,793,0.134
2024-01-14 06:00:00,US-West,262,0.69,1557,0.127
2024-01-14 06:00:00,EU-Central,216,0.32,574,0.112
2024-01-14 06:00:00,Asia-Pacific,541,0.72,737,0.08
2024-01-14 07:00:00,US-East,355,0.61,1717,0.141
2024-01-14 07:00:00,US-West,292,0.48,594,0.087
2024-01-14 07:00:00,EU-Central,298,0.6,1139,0.082
2024-01-14 07:00:00,Asia-Pacific,547,0.39,929,0.102
2024-01-14 08:00:00,US-East,374,0.37,1590,0.102
2024-01-14 08:00:00,US-West,306,0.6,1058,0.09
2024-01-14 08:00:00,EU-Central,235,0.27,1775,0.119
2024-01-14 08:00:00,Asia-Pacific,463,0.32,1217,0.118
2024-01-14 09:00:00,US-East,384,0.28,1942,0.136
2024-01-14 09:00:00,US-West,323,0.35,645,0.102
2024-01-14 09:00:00,EU-Central,243,0.52,603,0.089
2024-01-14 09:00:00,Asia-Pacific,510,0.74,603,0.087
2024-01-14 10:00:00,US-East,356,0.25,1302,0.093
2024-01-14 10:00:00,US-West,326,0.73,1789,0.139
2024-01-14 10:00:00,EU-Central,289,0.47,1228,0.102
2024-01-14 10:00:00,Asia-Pacific,475,0.63,1873,0.137
2024-01-14 11:00:00,US-East,360,0.78,1453,0.12
2024-01-14 11:00:00,US-West,261,0.69,1930,0.113
2024-01-14 11:00:00,EU-Central,258,0.39,1819,0.13
2024-01-14 11:00:00,Asia-Pacific,509,0.48,958,0.09
2024-01-14 12:00:00,US-East,428,0.35,1244,0.107
2024-01-14 12:00:00,US-West,339,0.75,1176,0.135
2024-01-14 12:00:00,EU-Central,241,0.47,561,0.085
2024-01-14 12:00:00,Asia-Pacific,464,0.41,1444,0.139
2024-01-14 13:00:00,US-East,386,0.66,1737,0.12
2024-01-14 13:00:00,US-West,315,0.26,1962,0.136
2024-01-14 13:00:00,EU-Central,241,0.53,645,0.135
2024-01-14 13:00:00,Asia-Pacific,518,0.48,1709,0.109
2024-01-14 14:00:00,US-East,429,0.35,825,0.148
2024-01-14 14:00:00,US-West,299,0.24,926,0.137
2024-01-14 14:00:00,EU-Central,275,0.46,1391,0.12
2024-01-14 14:00:00,Asia-Pacific,493,0.53,983,0.092
2024-01-14 15:00:00,US-East,435,0.25,1957,0.12
2024-01-14 15:00:00,US-West,312,0.27,1720,0.112
2024-01-14 15:00:00,EU-Central,271,0.26,1411,0.092
2024-01-14 15:00:00,Asia-Pacific,501,0.24,722,0.128
2024-01-14 16:00:00,US-East,426,0.66,1276,0.103
2024-01-14 16:00:00,US-West,332,0.6,685,0.095
2024-01-14 16:00:00,EU-Central,217,0.73,1802,0.137
2024-01-14 16:00:00,Asia-Pacific,546,0.29,805,0.112
2024-01-14 17:00:00,US-East,387,0.43,1683,0.111
2024-01-14 17:00:00,US-West,276,0.61,1148,0.101
2024-01-14 17:00:00,EU-Central,286,0.38,1390,0.13
2024-01-14 17:00:00,Asia-Pacific,494,0.79,1693,0.081
2024-01-14 18:00:00,US-East,415,0.44,761,0.14
2024-01-14 18:00:00,US-West,257,0.42,1624,0.148
2024-01-14 18:00:00,EU-Central,200,0.62,1235,0.088
2024-01-14 18:00:00,Asia-Pacific,486,0.72,981,0.11
2024-01-14 19:00:00,US-East,425,0.44,1151,0.13
2024-01-14 19:00:00,US-West,301,0.43,1616,0.095
2024-01-14 19:00:00,EU-Central,222,0.48,885,0.119
